BS_IP,BS_MAC,A_WG_IP,A_YW_IP,A_PORT,PW,B_IP
8.147.20.157,e4c2.d1e3.352b,4.112.1.128,3.112.1.128,GE0/6/8.200,pw10073,14.152.164.144
8.147.20.153,fce3.3ca1.94cd,4.112.1.128,3.112.1.128,GE0/6/7.200,pw20072,14.152.164.145
8.147.20.155,fce3.3ca1.9385,4.112.1.128,3.112.1.128,GE0/6/6.200,pw20071,14.152.164.145
8.147.20.157,e4c2.d1e3.352b,4.112.1.128,3.112.1.128,GE0/6/8.200,pw20073,14.152.164.145
8.149.25.3,8038.bc14.67db,4.111.225.68,3.111.225.68,GE0/5/3.200,pw10000,14.152.160.175
8.149.25.5,8038.bc15.0da4,4.111.225.68,3.111.225.68,GE0/6/2.200,pw10002,14.152.160.175
8.149.25.9,688f.84fb.0fd3,4.111.225.68,3.111.225.68,GE0/5/2.200,pw10011,14.152.160.175
8.149.25.11,8038.bc13.85ab,4.111.225.68,3.111.225.68,GE0/5/4.200,pw10012,14.152.160.175
8.149.25.12,845b.1257.02be,4.111.225.68,3.111.225.68,GE0/6/3.200,pw10003,14.152.160.175
8.149.25.13,845b.1271.85d5,4.111.225.68,3.111.225.68,GE0/6/1.200,pw10001,14.152.160.175
8.149.25.14,88a2.d71d.36d1,4.111.225.68,3.111.225.68,GE0/6/4.200,pw10013,14.152.160.175
8.149.25.3,8038.bc14.67db,4.111.225.68,3.111.225.68,GE0/5/3.200,pw20000,14.152.160.176
8.149.25.5,8038.bc15.0da4,4.111.225.68,3.111.225.68,GE0/6/2.200,pw20002,14.152.160.176
8.149.25.9,688f.84fb.0fd3,4.111.225.68,3.111.225.68,GE0/5/2.200,pw20011,14.152.160.176
8.149.25.11,8038.bc13.85ab,4.111.225.68,3.111.225.68,GE0/5/4.200,pw20012,14.152.160.176
8.149.25.12,845b.1257.02be,4.111.225.68,3.111.225.68,GE0/6/3.200,pw20003,14.152.160.176
8.149.25.13,845b.1271.85d5,4.111.225.68,3.111.225.68,GE0/6/1.200,pw20001,14.152.160.176
8.149.25.14,88a2.d71d.36d1,4.111.225.68,3.111.225.68,GE0/6/4.200,pw20013,14.152.160.176
8.152.17.57,d058.a800.222e,4.112.225.170,3.112.225.170,GE0/5/2.200,pw10057,14.152.242.19
8.152.17.57,d058.a800.222e,4.112.225.170,3.112.225.170,GE0/5/2.200,pw20057,14.152.242.20
8.149.26.134,a4a1.c236.f6dc,4.111.225.102,3.111.225.102,GE0/5/1.300,pw20001,14.152.160.182
8.149.26.135,a4a1.c236.f6dc,4.111.225.102,3.111.225.102,GE0/5/1.200,pw20000,14.152.160.182
8.149.26.140,a4a1.c237.03ce,4.111.225.102,3.111.225.102,GE0/6/1.300,pw20009,14.152.160.182
8.149.26.141,a4a1.c237.03ce,4.111.225.102,3.111.225.102,GE0/6/1.200,pw20008,14.152.160.182
8.149.26.144,a4a1.c236.6031,4.111.225.102,3.111.225.102,GE0/5/2.300,pw20015,14.152.160.182
8.149.26.145,a4a1.c236.6031,4.111.225.102,3.111.225.102,GE0/5/2.200,pw20014,14.152.160.182
8.155.19.168,88a2.d71e.bc32,4.112.32.218,3.112.32.218,GE0/1/10.200,pw10034,14.152.168.142
8.155.19.168,88a2.d71e.bc32,4.112.32.218,3.112.32.218,GE0/1/10.200,pw20034,14.152.168.143
8.147.33.39,a4a1.c236.f490,4.112.1.23,3.112.1.23,GE0/1/6.200,pw20176,14.152.164.131
8.147.33.40,a4a1.c236.f490,4.112.1.23,3.112.1.23,GE0/1/6.300,pw20177,14.152.164.131
8.147.33.39,a4a1.c236.f490,4.112.1.23,3.112.1.23,GE0/1/6.200,pw10176,14.152.164.130
8.147.33.40,a4a1.c236.f490,4.112.1.23,3.112.1.23,GE0/1/6.300,pw10177,14.152.164.130
8.149.25.130,8038.bc13.85af,4.111.225.66,3.111.225.66,GE0/5/1.200,pw10003,14.152.160.177
8.149.25.144,8886.03be.83ff,4.111.225.66,3.111.225.66,GE0/6/1.200,pw10030,14.152.160.177
8.149.25.130,8038.bc13.85af,4.111.225.66,3.111.225.66,GE0/5/1.200,pw20003,14.152.160.178
8.149.25.144,8886.03be.83ff,4.111.225.66,3.111.225.66,GE0/6/1.200,pw20030,14.152.160.178
8.152.19.9,688f.84f7.019d,4.112.224.150,3.112.224.150,GE0/1/10.200,pw10008,14.152.242.31
8.152.19.20,e4c2.d1e9.80a3,4.112.224.150,3.112.224.150,GE0/3/8.200,pw10003,14.152.242.31
8.152.19.9,688f.84f7.019d,4.112.224.150,3.112.224.150,GE0/1/10.200,pw20008,14.152.242.32
8.152.19.20,e4c2.d1e9.80a3,4.112.224.150,3.112.224.150,GE0/3/8.200,pw20003,14.152.242.32
8.155.17.11,a4a1.c233.c4cc,4.112.33.43,3.112.33.43,GE0/3/6.200,pw10126,14.152.168.130
8.155.17.12,a4a1.c233.c4cc,4.112.33.43,3.112.33.43,GE0/3/6.300,pw10127,14.152.168.130
8.155.17.35,a4a1.c234.1011,4.112.33.43,3.112.33.43,GE0/1/10.200,pw10072,14.152.168.130
8.155.17.36,a4a1.c234.1011,4.112.33.43,3.112.33.43,GE0/1/10.300,pw10073,14.152.168.130
8.155.17.67,a4a1.c237.1ee7,4.112.33.43,3.112.33.43,GE0/3/8.200,pw10076,14.152.168.130
8.155.17.68,a4a1.c237.1ee7,4.112.33.43,3.112.33.43,GE0/3/8.300,pw10077,14.152.168.130
8.155.17.77,a4a1.c237.030a,4.112.33.43,3.112.33.43,GE0/1/9.200,pw10074,14.152.168.130
8.155.17.78,a4a1.c237.030a,4.112.33.43,3.112.33.43,GE0/1/9.300,pw10075,14.152.168.130
8.155.17.95,a4a1.c237.0509,4.112.33.43,3.112.33.43,GE0/3/7.200,pw10096,14.152.168.130
8.155.17.96,a4a1.c237.0509,4.112.33.43,3.112.33.43,GE0/3/7.300,pw10097,14.152.168.130
8.155.17.11,a4a1.c233.c4cc,4.112.33.43,3.112.33.43,GE0/3/6.200,pw20126,14.152.168.131
8.155.17.12,a4a1.c233.c4cc,4.112.33.43,3.112.33.43,GE0/3/6.300,pw20127,14.152.168.131
8.155.17.35,a4a1.c234.1011,4.112.33.43,3.112.33.43,GE0/1/10.200,pw20072,14.152.168.131
8.155.17.36,a4a1.c234.1011,4.112.33.43,3.112.33.43,GE0/1/10.300,pw20073,14.152.168.131
8.155.17.67,a4a1.c237.1ee7,4.112.33.43,3.112.33.43,GE0/3/8.200,pw20076,14.152.168.131
8.155.17.68,a4a1.c237.1ee7,4.112.33.43,3.112.33.43,GE0/3/8.300,pw20077,14.152.168.131
8.155.17.77,a4a1.c237.030a,4.112.33.43,3.112.33.43,GE0/1/9.200,pw20074,14.152.168.131
8.155.17.78,a4a1.c237.030a,4.112.33.43,3.112.33.43,GE0/1/9.300,pw20075,14.152.168.131
8.155.17.95,a4a1.c237.0509,4.112.33.43,3.112.33.43,GE0/3/7.200,pw20096,14.152.168.131
8.155.17.96,a4a1.c237.0509,4.112.33.43,3.112.33.43,GE0/3/7.300,pw20097,14.152.168.131
8.155.17.119,a4a1.c233.c38a,4.112.33.43,3.112.33.43,GE0/1/8.200,pw20130,14.152.168.131
8.155.17.120,a4a1.c233.c38a,4.112.33.43,3.112.33.43,GE0/1/8.300,pw20131,14.152.168.131
8.155.32.15,a4a1.c279.0d70,4.112.33.43,3.112.33.43,GE0/1/6.200,pw20246,14.152.168.131
8.155.32.16,a4a1.c279.0d70,4.112.33.43,3.112.33.43,GE0/1/6.300,pw20247,14.152.168.131
8.155.32.17,a4a1.c275.6d97,4.112.33.43,3.112.33.43,GE0/1/7.200,pw20170,14.152.168.131
8.155.32.18,a4a1.c275.6d97,4.112.33.43,3.112.33.43,GE0/1/7.300,pw20171,14.152.168.131
8.147.18.13,a4a1.c236.4a58,4.112.1.43,3.112.1.43,GE0/1/6.200,pw20026,14.152.164.135
8.147.18.14,a4a1.c236.4a58,4.112.1.43,3.112.1.43,GE0/1/6.300,pw20027,14.152.164.135
8.147.18.15,a4a1.c236.f9f3,4.112.1.43,3.112.1.43,GE0/1/7.200,pw20028,14.152.164.135
8.147.18.16,a4a1.c236.f9f3,4.112.1.43,3.112.1.43,GE0/1/7.300,pw20029,14.152.164.135
8.147.18.25,a4a1.c237.0907,4.112.1.43,3.112.1.43,GE0/1/8.200,pw20030,14.152.164.135
8.147.18.26,a4a1.c237.0907,4.112.1.43,3.112.1.43,GE0/1/8.300,pw20031,14.152.164.135
8.147.18.27,a4a1.c236.620d,4.112.1.43,3.112.1.43,GE0/1/9.200,pw20032,14.152.164.135
8.147.18.28,a4a1.c236.620d,4.112.1.43,3.112.1.43,GE0/1/9.300,pw20033,14.152.164.135
8.147.18.13,a4a1.c236.4a58,4.112.1.43,3.112.1.43,GE0/1/6.200,pw10026,14.152.164.134
8.147.18.14,a4a1.c236.4a58,4.112.1.43,3.112.1.43,GE0/1/6.300,pw10027,14.152.164.134
8.147.18.15,a4a1.c236.f9f3,4.112.1.43,3.112.1.43,GE0/1/7.200,pw10028,14.152.164.134
8.147.18.16,a4a1.c236.f9f3,4.112.1.43,3.112.1.43,GE0/1/7.300,pw10029,14.152.164.134
8.147.18.25,a4a1.c237.0907,4.112.1.43,3.112.1.43,GE0/1/8.200,pw10030,14.152.164.134
8.147.18.26,a4a1.c237.0907,4.112.1.43,3.112.1.43,GE0/1/8.300,pw10031,14.152.164.134
8.147.18.27,a4a1.c236.620d,4.112.1.43,3.112.1.43,GE0/1/9.200,pw10032,14.152.164.134
8.147.18.28,a4a1.c236.620d,4.112.1.43,3.112.1.43,GE0/1/9.300,pw10033,14.152.164.134
8.149.20.18,a4a1.c237.170e,4.111.225.140,3.111.225.140,GE0/5/1.300,pw10017,14.152.160.161
8.149.20.19,a4a1.c237.170e,4.111.225.140,3.111.225.140,GE0/5/1.200,pw10016,14.152.160.161
8.149.20.18,a4a1.c237.170e,4.111.225.140,3.111.225.140,GE0/5/1.300,pw20017,14.152.160.162
8.149.20.19,a4a1.c237.170e,4.111.225.140,3.111.225.140,GE0/5/1.200,pw20016,14.152.160.162
8.147.32.141,e4c2.d1e3.38bf,4.112.1.139,3.112.1.139,GE0/5/1.200,pw10021,14.152.164.152
8.147.32.141,e4c2.d1e3.38bf,4.112.1.139,3.112.1.139,GE0/5/1.200,pw20021,14.152.164.153
8.149.22.136,8038.bc12.8a83,4.111.224.227,3.111.224.227,GE0/5/1.200,pw20003,14.152.160.136
8.149.22.137,8038.bc12.824f,4.111.224.227,3.111.224.227,GE0/6/1.200,pw20007,14.152.160.136
8.149.22.180,fce3.3ca1.9925,4.111.224.227,3.111.224.227,GE0/5/2.200,pw20005,14.152.160.136
8.149.22.183,fce3.3ca1.9079,4.111.224.227,3.111.224.227,GE0/6/2.200,pw20065,14.152.160.136
8.149.22.136,8038.bc12.8a83,4.111.224.227,3.111.224.227,GE0/5/1.200,pw10003,14.152.160.135
8.149.22.137,8038.bc12.824f,4.111.224.227,3.111.224.227,GE0/6/1.200,pw10007,14.152.160.135
8.149.22.180,fce3.3ca1.9925,4.111.224.227,3.111.224.227,GE0/5/2.200,pw10005,14.152.160.135
8.149.22.183,fce3.3ca1.9079,4.111.224.227,3.111.224.227,GE0/6/2.200,pw10065,14.152.160.135
8.152.16.130,fcc8.97d0.3497,4.112.224.95,3.112.224.95,GE0/1/10.200,pw10000,14.152.242.17
8.152.16.131,fcc8.97dc.ea79,4.112.224.95,3.112.224.95,GE0/3/8.200,pw10001,14.152.242.17
8.152.16.130,fcc8.97d0.3497,4.112.224.95,3.112.224.95,GE0/1/10.200,pw20000,14.152.242.18
8.152.16.131,fcc8.97dc.ea79,4.112.224.95,3.112.224.95,GE0/3/8.200,pw20001,14.152.242.18
8.147.18.53,a4a1.c277.027b,4.112.1.134,3.112.1.134,GE0/5/1.200,pw20062,14.152.164.135
8.147.18.54,a4a1.c277.027b,4.112.1.134,3.112.1.134,GE0/5/1.300,pw20063,14.152.164.135
8.147.18.55,a4a1.c277.02c1,4.112.1.134,3.112.1.134,GE0/6/1.200,pw20064,14.152.164.135
8.147.18.56,a4a1.c277.02c1,4.112.1.134,3.112.1.134,GE0/6/1.300,pw20065,14.152.164.135
8.147.18.57,a4a1.c279.0c51,4.112.1.134,3.112.1.134,GE0/5/2.200,pw20066,14.152.164.135
8.147.18.58,a4a1.c279.0c51,4.112.1.134,3.112.1.134,GE0/5/2.300,pw20067,14.152.164.135
8.147.18.59,a4a1.c279.0264,4.112.1.134,3.112.1.134,GE0/6/2.200,pw20068,14.152.164.135
8.147.18.60,a4a1.c279.0264,4.112.1.134,3.112.1.134,GE0/6/2.300,pw20069,14.152.164.135
8.147.18.61,a4a1.c279.01c3,4.112.1.134,3.112.1.134,GE0/5/3.200,pw20070,14.152.164.135
8.147.18.62,a4a1.c279.01c3,4.112.1.134,3.112.1.134,GE0/5/3.300,pw20071,14.152.164.135
8.147.18.63,a4a1.c278.f254,4.112.1.134,3.112.1.134,GE0/6/3.200,pw20072,14.152.164.135
8.147.18.64,a4a1.c278.f254,4.112.1.134,3.112.1.134,GE0/6/3.300,pw20073,14.152.164.135
8.147.18.65,a4a1.c278.f047,4.112.1.134,3.112.1.134,GE0/5/4.200,pw20074,14.152.164.135
8.147.18.66,a4a1.c278.f047,4.112.1.134,3.112.1.134,GE0/5/4.300,pw20075,14.152.164.135
8.147.18.67,a4a1.c278.fe5f,4.112.1.134,3.112.1.134,GE0/6/4.200,pw20076,14.152.164.135
8.147.18.68,a4a1.c278.fe5f,4.112.1.134,3.112.1.134,GE0/6/4.300,pw20077,14.152.164.135
8.147.18.69,a4a1.c278.e239,4.112.1.134,3.112.1.134,GE0/6/6.200,pw20086,14.152.164.135
8.147.18.70,a4a1.c278.e239,4.112.1.134,3.112.1.134,GE0/6/6.300,pw20087,14.152.164.135
8.147.18.71,a4a1.c278.f2e7,4.112.1.134,3.112.1.134,GE0/6/5.200,pw20080,14.152.164.135
8.147.18.72,a4a1.c278.f2e7,4.112.1.134,3.112.1.134,GE0/6/5.300,pw20081,14.152.164.135
8.147.18.53,a4a1.c277.027b,4.112.1.134,3.112.1.134,GE0/5/1.200,pw10062,14.152.164.134
8.147.18.54,a4a1.c277.027b,4.112.1.134,3.112.1.134,GE0/5/1.300,pw10063,14.152.164.134
8.147.18.55,a4a1.c277.02c1,4.112.1.134,3.112.1.134,GE0/6/1.200,pw10064,14.152.164.134
8.147.18.56,a4a1.c277.02c1,4.112.1.134,3.112.1.134,GE0/6/1.300,pw10065,14.152.164.134
8.147.18.57,a4a1.c279.0c51,4.112.1.134,3.112.1.134,GE0/5/2.200,pw10066,14.152.164.134
8.147.18.58,a4a1.c279.0c51,4.112.1.134,3.112.1.134,GE0/5/2.300,pw10067,14.152.164.134
8.147.18.59,a4a1.c279.0264,4.112.1.134,3.112.1.134,GE0/6/2.200,pw10068,14.152.164.134
8.147.18.60,a4a1.c279.0264,4.112.1.134,3.112.1.134,GE0/6/2.300,pw10069,14.152.164.134
8.147.18.61,a4a1.c279.01c3,4.112.1.134,3.112.1.134,GE0/5/3.200,pw10070,14.152.164.134
8.147.18.62,a4a1.c279.01c3,4.112.1.134,3.112.1.134,GE0/5/3.300,pw10071,14.152.164.134
8.147.18.63,a4a1.c278.f254,4.112.1.134,3.112.1.134,GE0/6/3.200,pw10072,14.152.164.134
8.147.18.64,a4a1.c278.f254,4.112.1.134,3.112.1.134,GE0/6/3.300,pw10073,14.152.164.134
8.147.18.65,a4a1.c278.f047,4.112.1.134,3.112.1.134,GE0/5/4.200,pw10074,14.152.164.134
8.147.18.66,a4a1.c278.f047,4.112.1.134,3.112.1.134,GE0/5/4.300,pw10075,14.152.164.134
8.147.18.67,a4a1.c278.fe5f,4.112.1.134,3.112.1.134,GE0/6/4.200,pw10076,14.152.164.134
8.147.18.68,a4a1.c278.fe5f,4.112.1.134,3.112.1.134,GE0/6/4.300,pw10077,14.152.164.134
8.147.18.69,a4a1.c278.e239,4.112.1.134,3.112.1.134,GE0/6/6.200,pw10086,14.152.164.134
8.147.18.70,a4a1.c278.e239,4.112.1.134,3.112.1.134,GE0/6/6.300,pw10087,14.152.164.134
8.147.18.71,a4a1.c278.f2e7,4.112.1.134,3.112.1.134,GE0/6/5.200,pw10080,14.152.164.134
8.147.18.72,a4a1.c278.f2e7,4.112.1.134,3.112.1.134,GE0/6/5.300,pw10081,14.152.164.134
8.152.20.34,688f.84f7.01a9,4.112.224.140,3.112.224.140,GE0/5/1.200,pw10025,14.152.242.35
8.152.20.42,688f.84f9.f44f,4.112.224.140,3.112.224.140,GE0/6/1.200,pw10033,14.152.242.35
8.152.20.43,688f.84f9.f6af,4.112.224.140,3.112.224.140,GE0/5/2.200,pw10034,14.152.242.35
8.152.20.44,9c37.f48e.ef08,4.112.224.140,3.112.224.140,GE0/6/2.200,pw10035,14.152.242.35
8.152.20.45,688f.84f9.f29b,4.112.224.140,3.112.224.140,GE0/5/3.200,pw10036,14.152.242.35
8.152.20.46,688f.84f9.f683,4.112.224.140,3.112.224.140,GE0/6/3.200,pw10037,14.152.242.35
8.152.20.34,688f.84f7.01a9,4.112.224.140,3.112.224.140,GE0/5/1.200,pw20025,14.152.242.36
8.152.20.42,688f.84f9.f44f,4.112.224.140,3.112.224.140,GE0/6/1.200,pw20033,14.152.242.36
8.152.20.43,688f.84f9.f6af,4.112.224.140,3.112.224.140,GE0/5/2.200,pw20034,14.152.242.36
8.152.20.44,9c37.f48e.ef08,4.112.224.140,3.112.224.140,GE0/6/2.200,pw20035,14.152.242.36
8.152.20.45,688f.84f9.f29b,4.112.224.140,3.112.224.140,GE0/5/3.200,pw20036,14.152.242.36
8.152.20.46,688f.84f9.f683,4.112.224.140,3.112.224.140,GE0/6/3.200,pw20037,14.152.242.36
8.152.20.23,688f.84f7.0209,4.112.224.141,3.112.224.141,GE0/5/1.200,pw10023,14.152.242.35
8.152.20.24,688f.84f7.0175,4.112.224.141,3.112.224.141,GE0/6/1.200,pw10024,14.152.242.35
8.152.20.50,fce3.3ca1.9499,4.112.224.141,3.112.224.141,GE0/5/2.200,pw10060,14.152.242.35
8.152.20.51,fce3.3ca1.951d,4.112.224.141,3.112.224.141,GE0/6/2.200,pw10061,14.152.242.35
8.152.20.52,688f.84f9.c8ec,4.112.224.141,3.112.224.141,GE0/5/3.200,pw10062,14.152.242.35
8.152.20.23,688f.84f7.0209,4.112.224.141,3.112.224.141,GE0/5/1.200,pw20023,14.152.242.36
8.152.20.24,688f.84f7.0175,4.112.224.141,3.112.224.141,GE0/6/1.200,pw20024,14.152.242.36
8.152.20.50,fce3.3ca1.9499,4.112.224.141,3.112.224.141,GE0/5/2.200,pw20060,14.152.242.36
8.152.20.51,fce3.3ca1.951d,4.112.224.141,3.112.224.141,GE0/6/2.200,pw20061,14.152.242.36
8.152.20.52,688f.84f9.c8ec,4.112.224.141,3.112.224.141,GE0/5/3.200,pw20062,14.152.242.36
8.147.20.3,688f.84f9.b400,4.112.1.6,3.112.1.6,GE0/1/6.200,pw10007,14.152.164.142
8.147.20.3,688f.84f9.b400,4.112.1.6,3.112.1.6,GE0/1/6.200,pw20007,14.152.164.143
8.147.17.55,a4a1.c27a.399c,4.112.1.131,3.112.1.131,GE0/5/1.200,pw20060,14.152.164.133
8.147.17.56,a4a1.c27a.399c,4.112.1.131,3.112.1.131,GE0/5/1.300,pw20061,14.152.164.133
8.147.17.57,a4a1.c27a.368c,4.112.1.131,3.112.1.131,GE0/6/1.200,pw20062,14.152.164.133
8.147.17.58,a4a1.c27a.368c,4.112.1.131,3.112.1.131,GE0/6/1.300,pw20063,14.152.164.133
8.147.17.59,a4a1.c27a.3a28,4.112.1.131,3.112.1.131,GE0/5/2.200,pw20064,14.152.164.133
8.147.17.60,a4a1.c27a.3a28,4.112.1.131,3.112.1.131,GE0/5/2.300,pw20065,14.152.164.133
8.147.17.61,a4a1.c27a.3eb9,4.112.1.131,3.112.1.131,GE0/6/2.200,pw20066,14.152.164.133
8.147.17.62,a4a1.c27a.3eb9,4.112.1.131,3.112.1.131,GE0/6/2.300,pw20067,14.152.164.133
8.147.17.55,a4a1.c27a.399c,4.112.1.131,3.112.1.131,GE0/5/1.200,pw10060,14.152.164.132
8.147.17.56,a4a1.c27a.399c,4.112.1.131,3.112.1.131,GE0/5/1.300,pw10061,14.152.164.132
8.147.17.57,a4a1.c27a.368c,4.112.1.131,3.112.1.131,GE0/6/1.200,pw10062,14.152.164.132
8.147.17.58,a4a1.c27a.368c,4.112.1.131,3.112.1.131,GE0/6/1.300,pw10063,14.152.164.132
8.147.17.59,a4a1.c27a.3a28,4.112.1.131,3.112.1.131,GE0/5/2.200,pw10064,14.152.164.132
8.147.17.60,a4a1.c27a.3a28,4.112.1.131,3.112.1.131,GE0/5/2.300,pw10065,14.152.164.132
8.147.17.61,a4a1.c27a.3eb9,4.112.1.131,3.112.1.131,GE0/6/2.200,pw10066,14.152.164.132
8.147.17.62,a4a1.c27a.3eb9,4.112.1.131,3.112.1.131,GE0/6/2.300,pw10067,14.152.164.132
8.147.18.11,a4a1.c236.697d,4.112.0.95,3.112.0.95,GE0/1/6.200,pw20018,14.152.164.135
8.147.18.12,a4a1.c236.697d,4.112.0.95,3.112.0.95,GE0/1/6.300,pw20019,14.152.164.135
8.147.18.31,a4a1.c237.0499,4.112.0.95,3.112.0.95,GE0/1/7.200,pw20020,14.152.164.135
8.147.18.32,a4a1.c237.0499,4.112.0.95,3.112.0.95,GE0/1/7.300,pw20021,14.152.164.135
8.147.18.33,a4a1.c236.69a7,4.112.0.95,3.112.0.95,GE0/1/8.200,pw20022,14.152.164.135
8.147.18.34,a4a1.c236.69a7,4.112.0.95,3.112.0.95,GE0/1/8.300,pw20023,14.152.164.135
8.147.18.85,a4a1.c236.61ff,4.112.0.95,3.112.0.95,GE0/1/9.200,pw20038,14.152.164.135
8.147.18.86,a4a1.c236.61ff,4.112.0.95,3.112.0.95,GE0/1/9.300,pw20039,14.152.164.135
8.147.18.11,a4a1.c236.697d,4.112.0.95,3.112.0.95,GE0/1/6.200,pw10018,14.152.164.134
8.147.18.12,a4a1.c236.697d,4.112.0.95,3.112.0.95,GE0/1/6.300,pw10019,14.152.164.134
8.147.18.31,a4a1.c237.0499,4.112.0.95,3.112.0.95,GE0/1/7.200,pw10020,14.152.164.134
8.147.18.32,a4a1.c237.0499,4.112.0.95,3.112.0.95,GE0/1/7.300,pw10021,14.152.164.134
8.147.18.33,a4a1.c236.69a7,4.112.0.95,3.112.0.95,GE0/1/8.200,pw10022,14.152.164.134
8.147.18.34,a4a1.c236.69a7,4.112.0.95,3.112.0.95,GE0/1/8.300,pw10023,14.152.164.134
8.147.18.85,a4a1.c236.61ff,4.112.0.95,3.112.0.95,GE0/1/9.200,pw10038,14.152.164.134
8.147.18.86,a4a1.c236.61ff,4.112.0.95,3.112.0.95,GE0/1/9.300,pw10039,14.152.164.134
8.147.17.33,a4a1.c236.f9fa,4.112.1.76,3.112.1.76,GE0/1/6.200,pw20044,14.152.164.133
8.147.17.34,a4a1.c236.f9fa,4.112.1.76,3.112.1.76,GE0/1/6.300,pw20045,14.152.164.133
8.147.17.35,a4a1.c236.6bfa,4.112.1.76,3.112.1.76,GE0/1/8.200,pw20048,14.152.164.133
8.147.17.36,a4a1.c236.6bfa,4.112.1.76,3.112.1.76,GE0/1/8.300,pw20049,14.152.164.133
8.147.17.37,a4a1.c237.2f8c,4.112.1.76,3.112.1.76,GE0/1/9.200,pw20050,14.152.164.133
8.147.17.38,a4a1.c237.2f8c,4.112.1.76,3.112.1.76,GE0/1/9.300,pw20051,14.152.164.133
8.147.17.33,a4a1.c236.f9fa,4.112.1.76,3.112.1.76,GE0/1/6.200,pw10044,14.152.164.132
8.147.17.34,a4a1.c236.f9fa,4.112.1.76,3.112.1.76,GE0/1/6.300,pw10045,14.152.164.132
8.147.17.35,a4a1.c236.6bfa,4.112.1.76,3.112.1.76,GE0/1/8.200,pw10048,14.152.164.132
8.147.17.36,a4a1.c236.6bfa,4.112.1.76,3.112.1.76,GE0/1/8.300,pw10049,14.152.164.132
8.147.17.37,a4a1.c237.2f8c,4.112.1.76,3.112.1.76,GE0/1/9.200,pw10050,14.152.164.132
8.147.17.38,a4a1.c237.2f8c,4.112.1.76,3.112.1.76,GE0/1/9.300,pw10051,14.152.164.132
8.155.18.145,a4a1.c234.ad07,4.112.33.75,3.112.33.75,GE0/1/10.200,pw10016,14.152.168.136
8.155.18.146,a4a1.c234.ad07,4.112.33.75,3.112.33.75,GE0/1/10.300,pw10017,14.152.168.136
8.155.18.145,a4a1.c234.ad07,4.112.33.75,3.112.33.75,GE0/1/10.200,pw20016,14.152.168.137
8.155.18.146,a4a1.c234.ad07,4.112.33.75,3.112.33.75,GE0/1/10.300,pw20017,14.152.168.137
8.149.26.4,8038.bc13.834f,4.111.225.62,3.111.225.62,GE0/6/1.200,pw10005,14.152.160.179
8.149.26.5,8038.bc15.0c38,4.111.225.62,3.111.225.62,GE0/5/1.200,pw10004,14.152.160.179
8.149.26.10,88a2.d71b.9574,4.111.225.62,3.111.225.62,GE0/6/2.200,pw10011,14.152.160.179
8.149.26.4,8038.bc13.834f,4.111.225.62,3.111.225.62,GE0/6/1.200,pw20005,14.152.160.180
8.149.26.5,8038.bc15.0c38,4.111.225.62,3.111.225.62,GE0/5/1.200,pw20004,14.152.160.180
8.149.26.10,88a2.d71b.9574,4.111.225.62,3.111.225.62,GE0/6/2.200,pw20011,14.152.160.180
8.149.18.12,a4a1.c235.0d27,4.111.225.113,3.111.225.113,GE0/5/1.300,pw20011,14.152.160.152
8.149.18.13,a4a1.c235.0d27,4.111.225.113,3.111.225.113,GE0/5/1.200,pw20010,14.152.160.152
8.149.18.26,a4a1.c237.148a,4.111.225.113,3.111.225.113,GE0/6/1.300,pw20023,14.152.160.152
8.149.18.27,a4a1.c237.148a,4.111.225.113,3.111.225.113,GE0/6/1.200,pw20022,14.152.160.152
8.149.18.12,a4a1.c235.0d27,4.111.225.113,3.111.225.113,GE0/5/1.300,pw10011,14.152.160.151
8.149.18.13,a4a1.c235.0d27,4.111.225.113,3.111.225.113,GE0/5/1.200,pw10010,14.152.160.151
8.149.18.26,a4a1.c237.148a,4.111.225.113,3.111.225.113,GE0/6/1.300,pw10023,14.152.160.151
8.149.18.27,a4a1.c237.148a,4.111.225.113,3.111.225.113,GE0/6/1.200,pw10022,14.152.160.151
8.152.20.20,688f.84f7.00f1,4.112.224.120,3.112.224.120,GE0/5/1.200,pw10018,14.152.242.35
8.152.20.35,fce3.3ca1.8fc9,4.112.224.120,3.112.224.120,GE0/6/1.200,pw10038,14.152.242.35
8.152.20.36,fce3.3ca1.8fbd,4.112.224.120,3.112.224.120,GE0/5/2.200,pw10039,14.152.242.35
8.152.20.37,fce3.3ca1.9505,4.112.224.120,3.112.224.120,GE0/6/2.200,pw10040,14.152.242.35
8.152.20.38,fce3.3ca1.94f9,4.112.224.120,3.112.224.120,GE0/5/3.200,pw10041,14.152.242.35
8.152.20.39,fce3.3ca1.8fc1,4.112.224.120,3.112.224.120,GE0/6/3.200,pw10042,14.152.242.35
8.152.20.20,688f.84f7.00f1,4.112.224.120,3.112.224.120,GE0/5/1.200,pw20018,14.152.242.36
8.152.20.35,fce3.3ca1.8fc9,4.112.224.120,3.112.224.120,GE0/6/1.200,pw20038,14.152.242.36
8.152.20.36,fce3.3ca1.8fbd,4.112.224.120,3.112.224.120,GE0/5/2.200,pw20039,14.152.242.36
8.152.20.37,fce3.3ca1.9505,4.112.224.120,3.112.224.120,GE0/6/2.200,pw20040,14.152.242.36
8.152.20.38,fce3.3ca1.94f9,4.112.224.120,3.112.224.120,GE0/5/3.200,pw20041,14.152.242.36
